baseline	height	x	y	sigma_x	sigma_y	fwhm_x	fwhm_y	fwhm	error_baseline	error_height	error_x	error_y	error_sigma_x	error_sigma_y	error_fwhm_x	error_fwhm_y	error_fwhm	slice
306.305	132.819	1919.203	14.376	3.016	2.839	7.103	6.686	6.895	4.852	7.447	0.166	0.298	0.228	0.354	0.536	0.834	0.496	1
318.300	46.390	1327.954	431.432	2.787	3.064	6.563	7.215	6.889	7.624	7.564	0.363	0.396	0.730	0.756	1.719	1.779	1.237	1
325.617	44.287	1466.539	534.019	1.469	1.956	3.458	4.605	4.032	3.103	10.586	0.351	0.467	0.405	0.533	0.955	1.254	0.788	1
326.990	67.280	169.086	584.927	2.478	1.882	5.835	4.431	5.133	3.848	8.815	0.343	0.240	0.444	0.305	1.045	0.718	0.634	1
324.801	42.135	907.118	664.478	2.660	2.383	6.263	5.612	5.938	5.931	7.687	0.461	0.403	0.731	0.659	1.722	1.551	1.159	1
342.254	48.550	937.126	684.457	1.744	2.042	4.108	4.810	4.459	3.813	10.307	0.369	0.432	0.450	0.521	1.060	1.227	0.811	1
330.305	48.088	385.475	789.703	2.010	1.422	4.733	3.348	4.040	3.182	11.035	0.461	0.326	0.523	0.375	1.231	0.883	0.757	1
338.505	111.522	1248.454	886.653	2.951	2.736	6.948	6.443	6.695	5.876	8.428	0.280	0.210	0.396	0.308	0.933	0.726	0.591	1
322.459	43.649	1049.992	885.948	2.269	2.215	5.343	5.216	5.279	4.068	7.107	0.364	0.352	0.510	0.494	1.202	1.163	0.836	1
320.608	40.312	380.724	921.563	2.822	2.170	6.644	5.110	5.877	6.178	8.325	0.554	0.416	0.840	0.688	1.979	1.621	1.279	1
332.265	42.699	1465.090	1170.413	3.070	2.188	7.230	5.152	6.191	6.393	8.206	0.573	0.381	0.887	0.648	2.088	1.525	1.293	1
325.343	49.367	635.323	1204.021	2.248	2.494	5.294	5.873	5.584	5.269	7.462	0.325	0.362	0.512	0.550	1.205	1.295	0.884	1
328.115	50.889	411.767	1323.328	2.283	3.139	5.377	7.392	6.384	5.672	7.684	0.323	0.599	0.504	0.862	1.186	2.031	1.176	1
322.446	43.025	948.577	1623.743	2.059	2.193	4.847	5.165	5.006	5.133	9.880	0.467	0.498	0.639	0.672	1.505	1.582	1.092	1
323.156	66.193	1182.855	1665.243	1.037	1.712	2.441	4.031	3.236	2.521	13.254	0.208	0.343	0.222	0.366	0.522	0.861	0.503	1
321.600	41.536	965.055	1701.694	2.300	2.424	5.415	5.707	5.561	4.944	7.223	0.383	0.408	0.587	0.616	1.382	1.450	1.002	1
317.984	48.114	694.184	1728.445	2.665	3.123	6.275	7.355	6.815	9.116	8.528	0.349	0.425	0.770	0.865	1.813	2.037	1.364	1
348.695	77.841	871.139	1830.963	1.250	0.619	2.943	1.458	2.201	2.721	22.213	0.391	0.237	0.400	0.162	0.942	0.381	0.508	1
300.523	45.906	341.811	1884.926	1.833	1.167	4.315	2.748	3.532	2.721	12.321	0.492	0.313	0.534	0.342	1.258	0.805	0.747	1
345.354	63.998	929.383	1956.597	0.514	2.286	1.211	5.382	3.297	2.751	59.965	0.258	0.725	0.523	0.767	1.233	1.807	1.094	1
314.348	48.680	495.681	1976.326	1.376	1.749	3.240	4.118	3.679	2.352	9.558	0.270	0.343	0.301	0.380	0.708	0.894	0.570	1
336.920	51.456	1125.381	87.994	1.549	1.484	3.647	3.495	3.571	3.114	13.103	0.394	0.378	0.435	0.418	1.025	0.984	0.711	1
325.846	49.335	341.294	106.858	1.587	0.917	3.738	2.159	2.949	2.589	15.714	0.508	0.294	0.534	0.304	1.257	0.715	0.723	1
331.808	90.172	963.873	130.360	3.719	3.338	8.757	7.861	8.309	8.572	8.533	0.555	0.300	0.773	0.517	1.819	1.218	1.095	1
312.812	38.361	1958.782	151.236	2.068	1.622	4.871	3.820	4.346	3.218	10.265	0.559	0.428	0.660	0.497	1.553	1.169	0.972	1
301.252	49.727	1958.607	151.204	2.587	2.040	6.091	4.803	5.447	4.050	7.990	0.404	0.321	0.524	0.433	1.233	1.020	0.800	1
331.479	60.097	912.760	317.793	0.678	1.824	1.597	4.296	2.947	2.604	18.097	0.214	0.541	0.218	0.563	0.513	1.325	0.711	1
316.943	42.229	695.005	338.325	2.702	2.756	6.362	6.490	6.426	6.265	8.040	0.477	0.517	0.754	0.829	1.775	1.951	1.319	1
319.740	87.201	282.642	419.415	2.213	3.132	5.210	7.376	6.293	4.164	8.085	0.215	0.403	0.288	0.496	0.678	1.167	0.675	1
329.069	101.163	628.866	448.307	3.164	4.373	7.452	10.298	8.875	7.665	8.226	0.332	0.314	0.514	0.558	1.211	1.314	0.894	1
329.637	45.563	1142.301	517.036	0.861	2.264	2.027	5.331	3.679	2.861	14.500	0.271	0.715	0.297	0.767	0.699	1.805	0.968	1
325.801	58.936	428.160	570.734	0.819	2.331	1.929	5.489	3.709	2.575	13.158	0.186	0.527	0.189	0.565	0.445	1.331	0.702	1
322.909	59.209	1241.646	578.446	1.292	0.624	3.043	1.470	2.257	2.369	30.995	0.463	0.201	0.475	0.405	1.118	0.953	0.735	1
315.204	44.900	1470.135	594.164	2.742	2.917	6.458	6.868	6.663	8.440	8.813	0.457	0.473	0.868	0.864	2.045	2.034	1.442	1
326.341	44.818	867.765	836.821	1.562	2.137	3.677	5.033	4.355	3.333	9.791	0.340	0.466	0.408	0.546	0.960	1.286	0.802	1
348.019	98.363	876.059	881.521	0.729	0.635	1.716	1.495	1.605	2.177	37.220	0.211	0.153	0.176	0.302	0.413	0.712	0.412	1
344.935	80.656	1974.483	926.131	1.957	2.375	4.609	5.593	5.101	3.694	9.812	0.234	0.356	0.280	0.441	0.659	1.038	0.615	1
326.056	59.955	1949.045	949.082	0.882	1.547	2.078	3.644	2.861	2.578	16.238	0.244	0.424	0.244	0.444	0.574	1.046	0.597	1
325.889	38.772	1012.605	1021.510	2.821	2.513	6.643	5.917	6.280	5.494	7.922	0.584	0.494	0.869	0.748	2.045	1.762	1.350	1
353.679	76.351	1651.463	1039.679	2.643	1.889	6.223	4.447	5.335	3.972	9.376	0.396	0.227	0.501	0.281	1.179	0.662	0.676	1
327.743	66.778	151.105	1162.666	3.207	2.508	7.551	5.905	6.728	5.255	7.507	0.556	0.277	0.719	0.407	1.694	0.959	0.973	1
308.564	44.227	68.700	1278.842	2.264	2.008	5.332	4.729	5.030	3.892	8.010	0.404	0.359	0.526	0.476	1.238	1.121	0.835	1
342.007	75.309	734.145	1389.867	2.354	2.256	5.542	5.312	5.427	3.949	8.877	0.289	0.266	0.377	0.343	0.887	0.807	0.600	1
327.850	38.366	1778.745	1466.663	3.123	1.184	7.353	2.789	5.071	3.054	9.806	0.808	0.292	0.991	0.341	2.333	0.803	1.234	1
325.462	45.737	1142.724	1471.927	2.609	2.589	6.143	6.097	6.120	4.858	6.961	0.370	0.402	0.546	0.619	1.287	1.458	0.972	1
328.189	55.523	590.547	1693.783	2.295	2.367	5.404	5.573	5.489	3.858	7.687	0.312	0.331	0.414	0.444	0.976	1.046	0.715	1
323.534	57.615	1144.326	1731.604	2.718	2.316	6.399	5.453	5.926	4.270	8.137	0.633	0.327	0.759	0.421	1.788	0.990	1.022	1
331.769	47.838	1224.554	1913.060	1.149	2.649	2.706	6.238	4.472	2.937	10.705	0.252	0.604	0.286	0.702	0.674	1.653	0.892	1
343.553	43.285	903.636	13.722	1.304	1.100	3.071	2.590	2.830	2.705	16.618	0.501	0.422	0.526	0.444	1.240	1.046	0.811	1
323.247	51.117	1010.563	75.606	3.233	1.872	7.613	4.407	6.010	4.666	7.967	0.553	0.276	0.757	0.401	1.782	0.945	1.009	1
316.843	45.337	1477.619	113.807	2.002	2.041	4.713	4.806	4.760	3.671	8.677	0.379	0.389	0.478	0.489	1.125	1.151	0.805	1
333.395	51.845	1116.239	117.366	1.192	1.402	2.806	3.302	3.054	2.563	14.071	0.323	0.381	0.344	0.405	0.811	0.953	0.626	1
328.045	43.114	1077.269	120.690	2.806	1.759	6.608	4.142	5.375	3.945	7.964	0.520	0.314	0.675	0.428	1.589	1.009	0.941	1
325.417	82.293	1477.682	136.159	0.599	0.858	1.411	2.019	1.715	2.094	30.911	0.205	0.256	0.264	0.251	0.622	0.591	0.429	1
324.057	78.163	333.866	176.580	2.209	2.259	5.202	5.320	5.261	3.872	9.097	0.251	0.290	0.311	0.376	0.733	0.886	0.575	1
324.733	41.960	929.123	213.893	2.734	2.748	6.439	6.470	6.455	6.766	7.793	0.459	0.456	0.791	0.780	1.864	1.836	1.308	1
326.793	40.609	1571.636	242.260	1.478	2.325	3.482	5.475	4.478	3.458	10.126	0.366	0.578	0.440	0.675	1.037	1.589	0.949	1
318.600	39.589	741.590	398.232	1.289	2.732	3.034	6.433	4.734	3.095	9.635	0.307	0.665	0.363	0.779	0.855	1.835	1.012	1
324.777	36.206	686.479	402.426	2.304	2.995	5.425	7.053	6.239	5.592	7.189	0.417	0.602	0.689	0.937	1.621	2.207	1.369	1
325.720	51.461	1533.946	431.808	2.807	2.227	6.610	5.245	5.927	4.814	7.328	0.438	0.301	0.639	0.446	1.504	1.051	0.918	1
330.556	56.534	996.571	436.947	2.011	2.313	4.735	5.446	5.090	3.797	8.431	0.296	0.341	0.380	0.433	0.895	1.020	0.679	1
335.301	53.650	505.017	557.448	0.698	1.846	1.643	4.346	2.994	2.272	14.171	0.214	0.520	0.171	0.541	0.404	1.274	0.668	1
328.880	44.573	862.542	639.858	0.965	1.460	2.272	3.438	2.855	2.267	14.151	0.304	0.462	0.325	0.485	0.765	1.141	0.687	1
324.121	35.401	1803.817	784.685	2.578	2.668	6.070	6.282	6.176	5.545	7.641	0.520	0.574	0.794	0.893	1.870	2.102	1.407	1
306.686	44.306	2002.624	811.361	2.241	2.264	5.278	5.330	5.304	4.319	8.705	0.434	0.439	0.575	0.581	1.354	1.368	0.962	1
326.855	45.015	889.399	916.756	1.548	2.255	3.646	5.309	4.478	2.915	8.222	0.281	0.411	0.342	0.484	0.806	1.140	0.698	1
335.950	52.119	1559.006	992.747	1.892	1.045	4.455	2.461	3.458	2.527	12.408	0.450	0.248	0.484	0.268	1.141	0.631	0.652	1
348.612	81.479	911.698	1004.809	2.726	2.114	6.420	4.978	5.699	3.276	7.310	0.246	0.207	0.312	0.272	0.735	0.640	0.487	1
318.519	44.012	1938.222	1020.725	1.558	3.386	3.669	7.972	5.821	4.163	9.019	0.301	0.705	0.403	0.944	0.948	2.222	1.208	1
320.472	100.168	1651.586	1039.958	3.110	3.250	7.323	7.654	7.489	6.549	7.770	0.305	0.288	0.455	0.432	1.070	1.017	0.738	1
334.133	36.191	983.173	1055.798	1.685	1.254	3.968	2.952	3.460	3.340	15.188	0.707	0.526	0.770	0.575	1.813	1.353	1.131	1
341.215	33.983	1054.718	1086.500	2.725	1.609	6.417	3.789	5.103	4.239	9.944	0.802	0.459	0.999	0.594	2.351	1.398	1.368	1
313.370	66.799	1160.197	1351.085	0.910	0.998	2.143	2.351	2.247	2.228	18.399	0.252	0.277	0.257	0.282	0.605	0.665	0.449	1
329.840	73.711	576.486	1360.173	2.164	1.951	5.096	4.594	4.845	3.584	9.390	0.274	0.246	0.335	0.302	0.790	0.710	0.531	1
317.879	40.160	333.885	1403.708	1.599	2.700	3.766	6.357	5.062	3.691	8.647	0.337	0.579	0.437	0.716	1.030	1.686	0.988	1
304.379	56.054	1817.892	1631.955	1.058	1.323	2.492	3.115	2.804	2.288	14.287	0.270	0.337	0.283	0.354	0.666	0.834	0.534	1
312.927	53.793	1305.169	1654.333	0.837	1.634	1.971	3.849	2.910	2.312	14.585	0.231	0.448	0.233	0.469	0.548	1.103	0.616	1
336.895	68.239	986.116	1696.007	1.194	0.833	2.812	1.962	2.387	2.424	18.614	0.333	0.236	0.344	0.224	0.809	0.528	0.483	1
326.346	55.654	696.450	1737.868	0.932	1.342	2.194	3.159	2.677	2.576	17.498	0.290	0.419	0.310	0.437	0.731	1.029	0.631	1
323.379	60.714	1145.272	1794.135	2.391	0.703	5.632	1.657	3.644	2.604	14.702	0.624	0.186	0.703	0.164	1.655	0.387	0.850	1
338.727	90.064	983.483	1878.667	4.873	3.490	11.475	8.219	9.847	9.859	9.719	0.425	0.487	0.831	0.764	1.957	1.798	1.329	1
290.288	37.519	2.071	1918.519	2.165	1.432	5.099	3.372	4.235	3.667	11.311	0.771	0.423	0.938	0.495	2.209	1.166	1.249	1
300.102	32.746	667.460	6.703	1.774	2.487	4.178	5.855	5.017	3.638	8.229	0.436	0.634	0.567	0.809	1.336	1.904	1.163	1
301.494	131.987	1919.509	14.075	3.799	3.335	8.945	7.853	8.399	7.328	7.832	0.447	0.219	0.536	0.347	1.263	0.817	0.752	1
316.562	46.984	357.135	77.419	1.200	1.976	2.826	4.654	3.740	2.574	10.737	0.274	0.451	0.303	0.495	0.715	1.166	0.684	1
323.708	56.373	753.987	144.393	3.026	0.632	7.126	1.489	4.307	2.322	16.515	0.686	0.136	0.801	0.232	1.885	0.547	0.982	1
359.004	81.282	1337.068	375.820	0.585	1.138	1.377	2.680	2.028	2.638	23.274	0.244	0.358	0.160	0.364	0.376	0.858	0.468	1
315.405	46.713	1459.290	413.810	1.656	0.995	3.899	2.342	3.121	2.629	14.619	0.519	0.312	0.550	0.330	1.295	0.777	0.755	1
320.596	65.048	749.093	427.882	0.647	1.258	1.524	2.962	2.243	2.198	17.977	0.221	0.373	0.167	0.382	0.394	0.899	0.491	1
334.698	37.024	1519.146	430.164	1.303	2.304	3.067	5.427	4.247	2.915	9.987	0.349	0.620	0.402	0.701	0.948	1.650	0.951	1
322.954	124.296	279.372	438.960	2.227	2.493	5.244	5.871	5.557	3.543	8.025	0.150	0.169	0.195	0.218	0.460	0.514	0.345	1
325.257	94.534	1547.839	452.129	3.719	2.622	8.757	6.174	7.465	6.915	8.836	0.835	0.227	0.887	0.354	2.089	0.834	1.125	1
313.321	57.863	828.100	509.698	1.234	0.649	2.907	1.528	2.217	2.219	22.055	0.424	0.237	0.435	0.280	1.023	0.659	0.609	1
337.173	41.658	1467.082	511.700	0.918	1.845	2.163	4.345	3.254	2.582	14.269	0.317	0.636	0.327	0.678	0.771	1.596	0.886	1
314.108	46.461	124.499	561.880	2.356	1.990	5.547	4.687	5.117	3.948	7.710	0.386	0.324	0.510	0.441	1.200	1.039	0.794	1
318.942	49.708	16.439	570.398	2.451	0.677	5.772	1.594	3.683	2.767	18.587	0.781	0.205	0.843	0.311	1.985	0.732	1.058	1
333.833	74.443	929.178	602.108	2.763	2.432	6.507	5.726	6.117	4.214	7.720	0.281	0.308	0.369	0.417	0.868	0.982	0.655	1
342.059	66.601	867.528	705.348	2.193	2.728	5.165	6.425	5.795	4.166	8.032	0.258	0.386	0.343	0.514	0.809	1.210	0.728	1
330.249	38.746	268.880	746.809	1.535	2.063	3.614	4.859	4.236	3.652	11.671	0.459	0.622	0.539	0.722	1.269	1.699	1.060	1
351.259	56.950	418.638	758.003	2.908	3.129	6.849	7.368	7.109	7.461	8.894	0.497	0.454	0.806	0.716	1.898	1.687	1.270	1
308.341	50.322	545.620	764.811	1.148	1.065	2.703	2.509	2.606	2.436	16.693	0.381	0.354	0.397	0.368	0.935	0.866	0.637	1
340.326	44.013	945.001	827.284	1.351	1.892	3.181	4.454	3.818	3.051	11.818	0.362	0.508	0.407	0.565	0.959	1.330	0.820	1
318.468	48.189	1411.745	909.724	0.765	1.713	1.802	4.033	2.918	2.398	15.807	0.252	0.559	0.265	0.583	0.624	1.373	0.754	1
316.558	66.942	2000.362	916.256	3.450	3.926	8.124	9.244	8.684	10.320	9.236	0.360	0.526	0.747	0.944	1.759	2.222	1.417	1
323.520	29.834	561.771	917.179	2.344	2.123	5.520	5.000	5.260	4.384	7.952	0.615	0.553	0.840	0.770	1.978	1.813	1.342	1
325.953	41.557	1724.253	960.355	1.924	2.175	4.531	5.121	4.826	3.711	9.066	0.412	0.478	0.514	0.601	1.211	1.414	0.931	1
309.737	75.740	1828.315	964.604	0.547	0.899	1.288	2.116	1.702	2.141	41.719	0.267	0.304	0.348	0.319	0.820	0.750	0.556	1
325.638	67.747	1574.692	994.735	3.297	2.868	7.764	6.753	7.259	5.170	6.581	0.402	0.311	0.570	0.475	1.342	1.118	0.873	1
314.259	86.074	1742.617	1077.674	0.666	0.861	1.567	2.027	1.797	2.041	26.620	0.168	0.222	0.240	0.233	0.566	0.548	0.394	1
325.686	60.835	1523.790	1096.133	0.842	1.633	1.983	3.844	2.913	2.226	14.054	0.196	0.379	0.202	0.397	0.475	0.934	0.524	1
336.160	68.527	366.171	1312.441	0.569	1.463	1.339	3.445	2.392	2.373	20.471	0.235	0.434	0.184	0.444	0.433	1.047	0.566	1
337.896	44.535	630.976	1386.685	1.894	0.907	4.459	2.136	3.298	2.709	14.891	0.630	0.301	0.671	0.325	1.580	0.765	0.878	1
323.839	53.677	615.301	1389.744	3.759	3.113	8.851	7.331	8.091	8.789	8.217	0.411	0.352	0.818	0.765	1.926	1.802	1.319	1
341.564	92.204	744.814	1408.700	2.318	1.610	5.458	3.790	4.624	3.227	9.794	0.263	0.167	0.322	0.195	0.758	0.460	0.443	1
333.838	59.524	402.155	1421.117	0.985	2.207	2.320	5.196	3.758	2.682	12.534	0.206	0.467	0.222	0.513	0.523	1.208	0.658	1
324.186	44.707	1102.062	1545.530	1.836	2.145	4.324	5.051	4.688	3.815	8.938	0.365	0.427	0.469	0.536	1.105	1.262	0.839	1
305.009	61.072	137.253	1641.975	0.871	1.104	2.050	2.600	2.325	2.162	17.319	0.247	0.313	0.255	0.322	0.600	0.759	0.484	1
311.444	39.493	382.126	1658.939	1.604	1.257	3.778	2.961	3.369	2.499	11.808	0.480	0.376	0.520	0.408	1.224	0.961	0.778	1
304.983	43.633	169.827	1683.563	1.964	2.174	4.625	5.119	4.872	3.702	8.552	0.378	0.429	0.482	0.546	1.136	1.286	0.858	1
304.789	79.666	585.963	1941.188	0.711	0.822	1.675	1.935	1.805	2.147	21.451	0.220	0.239	0.178	0.235	0.418	0.553	0.347	1
299.140	52.305	468.605	46.023	0.851	1.144	2.005	2.693	2.349	2.237	18.052	0.286	0.388	0.313	0.400	0.738	0.942	0.598	1
304.830	29.158	728.557	82.650	2.629	2.761	6.191	6.501	6.346	4.142	6.140	0.620	0.546	0.926	0.778	2.180	1.831	1.424	1
306.304	54.885	1880.199	147.860	0.940	0.652	2.213	1.534	1.874	2.341	23.124	0.417	0.328	0.421	0.265	0.992	0.623	0.586	1
320.734	60.338	1205.059	192.869	0.897	0.883	2.112	2.079	2.095	2.375	21.039	0.320	0.315	0.316	0.313	0.745	0.736	0.524	1
326.166	44.594	1673.268	209.012	2.234	1.666	5.260	3.923	4.592	3.588	9.365	0.469	0.347	0.567	0.433	1.335	1.019	0.839	1
318.070	54.860	1385.641	250.445	1.265	0.855	2.980	2.013	2.497	2.503	18.933	0.428	0.286	0.443	0.317	1.044	0.747	0.642	1
336.535	42.099	1057.308	297.885	2.731	3.467	6.431	8.164	7.298	7.020	7.241	0.380	0.522	0.737	0.918	1.737	2.161	1.386	1
323.331	56.500	957.801	300.018	0.733	1.202	1.726	2.831	2.279	2.386	19.867	0.271	0.429	0.259	0.440	0.610	1.037	0.602	1
316.319	31.280	326.195	316.849	1.216	2.410	2.863	5.675	4.269	2.928	10.714	0.411	0.834	0.466	0.956	1.098	2.252	1.253	1
329.393	65.914	1816.075	358.218	2.062	2.156	4.856	5.077	4.966	3.508	9.067	0.283	0.296	0.350	0.366	0.824	0.862	0.596	1
315.158	52.594	1116.975	384.811	1.017	0.978	2.396	2.304	2.350	2.070	16.179	0.314	0.302	0.322	0.310	0.758	0.731	0.526	1
337.551	69.603	992.282	415.085	1.326	0.701	3.122	1.650	2.386	2.442	18.834	0.379	0.217	0.390	0.178	0.919	0.419	0.505	1
328.853	46.479	1727.489	437.425	1.760	1.039	4.145	2.446	3.296	2.292	11.820	0.447	0.264	0.478	0.284	1.125	0.669	0.654	1
348.357	39.633	1047.612	442.936	1.001	1.509	2.358	3.553	2.956	2.501	14.867	0.375	0.565	0.398	0.595	0.938	1.401	0.843	1
326.811	97.313	488.412	444.271	0.535	0.743	1.261	1.750	1.506	2.236	80.662	0.203	0.240	0.492	0.250	1.159	0.588	0.650	1
309.998	32.844	363.679	536.294	1.606	1.463	3.781	3.445	3.613	2.497	10.290	0.503	0.458	0.558	0.509	1.313	1.198	0.889	1
310.728	35.628	670.325	541.654	2.022	2.387	4.762	5.621	5.191	3.811	7.095	0.394	0.469	0.548	0.632	1.290	1.488	0.985	1
322.469	40.357	1476.974	547.793	1.208	2.386	2.845	5.618	4.232	2.794	10.685	0.314	0.657	0.352	0.769	0.829	1.812	0.996	1
311.287	67.074	71.077	556.491	0.935	0.853	2.202	2.009	2.106	2.083	18.984	0.261	0.235	0.262	0.259	0.617	0.610	0.434	1
328.163	66.531	1539.129	559.673	0.926	0.771	2.180	1.815	1.997	2.392	23.491	0.320	0.264	0.321	0.292	0.756	0.688	0.511	1
320.076	70.833	157.641	573.847	2.580	1.921	6.076	4.523	5.299	3.676	9.287	0.414	0.248	0.516	0.303	1.215	0.713	0.704	1
327.513	63.228	1022.044	609.821	2.970	2.485	6.993	5.851	6.422	4.959	8.466	0.596	0.345	0.746	0.474	1.757	1.117	1.041	1
324.745	43.898	57.263	699.652	2.480	1.912	5.841	4.503	5.172	4.718	9.229	0.518	0.393	0.681	0.539	1.604	1.269	1.023	1
320.456	62.677	89.838	741.243	0.642	2.369	1.511	5.579	3.545	2.238	13.306	0.160	0.526	0.136	0.576	0.321	1.355	0.697	1
329.845	41.053	973.766	776.835	1.239	2.322	2.919	5.469	4.194	2.735	10.066	0.300	0.573	0.341	0.654	0.802	1.541	0.869	1
313.672	40.698	781.341	892.945	2.874	2.141	6.768	5.041	5.905	5.037	7.268	0.523	0.359	0.776	0.564	1.827	1.327	1.129	1
335.363	63.656	1168.366	922.020	0.973	1.012	2.291	2.384	2.338	2.346	18.507	0.282	0.294	0.294	0.301	0.693	0.710	0.496	1
312.996	46.852	612.943	969.306	0.910	1.718	2.143	4.044	3.094	2.192	12.623	0.248	0.467	0.254	0.492	0.599	1.159	0.652	1
322.515	72.036	1941.436	973.736	0.544	1.411	1.281	3.323	2.302	2.097	51.184	0.151	0.387	0.440	0.398	1.035	0.936	0.698	1
325.289	81.386	557.160	1013.951	0.459	0.712	1.081	1.678	1.379	2.173	42.308	0.476	0.281	0.307	0.226	0.723	0.532	0.449	1
304.198	56.237	6.976	1125.410	1.383	0.860	3.257	2.024	2.641	2.184	15.483	0.374	0.231	0.390	0.254	0.917	0.599	0.548	1
341.929	40.029	1119.646	1139.013	1.392	2.391	3.278	5.631	4.454	3.555	11.211	0.385	0.673	0.454	0.785	1.068	1.849	1.068	1
327.883	45.511	394.424	1190.054	1.773	2.204	4.174	5.189	4.682	3.560	8.910	0.343	0.431	0.430	0.531	1.013	1.250	0.804	1
328.141	68.678	738.829	1316.739	1.006	0.947	2.368	2.229	2.299	2.296	18.485	0.271	0.255	0.278	0.263	0.655	0.620	0.451	1
333.680	93.100	776.199	1381.617	2.792	2.455	6.575	5.782	6.178	4.099	7.479	0.353	0.200	0.432	0.265	1.018	0.624	0.597	1
334.174	48.439	919.508	1430.323	1.057	2.004	2.489	4.718	3.603	2.498	11.968	0.258	0.497	0.280	0.550	0.660	1.294	0.727	1
337.123	72.764	406.416	1437.538	0.489	1.162	1.150	2.737	1.944	2.472	139.348	0.336	0.462	0.907	0.471	2.136	1.109	1.203	1
329.232	43.247	638.914	1517.709	1.595	1.633	3.755	3.846	3.800	2.632	10.210	0.375	0.385	0.419	0.429	0.987	1.011	0.706	1
308.701	40.341	109.397	1564.000	1.039	0.984	2.447	2.317	2.382	2.186	16.807	0.434	0.411	0.450	0.420	1.059	0.989	0.725	1
315.641	62.316	307.617	1579.098	0.960	0.709	2.260	1.670	1.965	2.172	20.358	0.328	0.260	0.339	0.216	0.798	0.510	0.474	1
352.319	72.302	1257.829	1600.634	0.817	0.917	1.924	2.160	2.042	3.025	27.996	0.322	0.357	0.314	0.372	0.739	0.877	0.573	1
331.432	43.658	295.326	1611.797	1.885	2.089	4.440	4.919	4.680	3.360	8.351	0.357	0.399	0.445	0.493	1.048	1.161	0.782	1
299.132	40.596	1904.730	1650.670	1.998	3.577	4.705	8.422	6.564	5.382	7.605	0.332	0.653	0.543	0.986	1.279	2.322	1.325	1
299.900	60.102	278.757	1836.640	0.997	0.852	2.349	2.007	2.178	1.991	17.426	0.285	0.242	0.293	0.260	0.689	0.613	0.461	1
307.647	74.074	1230.891	1884.302	3.570	4.088	8.408	9.627	9.018	10.607	9.395	0.354	0.508	0.728	0.894	1.714	2.106	1.358	1
340.031	56.605	1237.765	1886.039	1.138	0.851	2.680	2.003	2.341	2.546	19.968	0.409	0.309	0.421	0.298	0.992	0.702	0.607	1
329.340	90.125	945.727	1943.419	3.267	2.631	7.693	6.195	6.944	5.268	8.073	0.435	0.271	0.547	0.384	1.289	0.905	0.788	1
339.314	87.440	952.160	1950.318	1.203	0.540	2.833	1.272	2.053	2.732	48.164	0.386	0.259	0.394	0.345	0.927	0.812	0.616	1
317.013	36.035	316.173	1970.968	2.411	1.641	5.678	3.863	4.770	3.398	8.315	0.554	0.374	0.675	0.478	1.590	1.127	0.974	1
298.571	137.579	1919.563	14.011	3.894	3.187	9.169	7.506	8.337	7.087	7.723	0.453	0.189	0.525	0.306	1.235	0.720	0.715	1
313.881	57.141	995.755	22.839	0.698	2.003	1.644	4.718	3.181	2.367	15.132	0.191	0.524	0.198	0.548	0.466	1.289	0.685	1
336.500	81.504	1522.937	32.123	1.796	2.445	4.230	5.758	4.994	3.623	9.982	0.216	0.320	0.259	0.399	0.610	0.939	0.560	1
306.936	42.212	567.656	53.781	2.922	2.559	6.880	6.025	6.453	6.702	7.342	0.446	0.383	0.779	0.705	1.835	1.661	1.237	1
321.935	87.321	1098.330	68.695	2.755	2.801	6.487	6.597	6.542	4.836	7.549	0.246	0.309	0.348	0.426	0.819	1.002	0.647	1
325.829	36.747	929.635	105.662	3.013	2.244	7.095	5.285	6.190	5.460	6.644	0.511	0.363	0.817	0.641	1.923	1.508	1.222	1
344.287	51.258	968.230	114.494	0.756	1.823	1.780	4.292	3.036	2.537	16.099	0.242	0.574	0.248	0.600	0.583	1.413	0.764	1
369.703	229.715	1644.879	133.207	4.356	4.065	10.258	9.572	9.915	13.062	17.221	0.194	0.681	0.372	0.684	0.877	1.611	0.917	1
325.928	93.997	1188.212	237.967	0.508	0.512	1.196	1.206	1.201	1.966	38.059	0.312	0.289	0.256	0.155	0.602	0.365	0.352	1
326.307	55.318	951.439	260.460	1.286	0.966	3.028	2.276	2.652	2.432	16.552	0.383	0.287	0.399	0.304	0.941	0.717	0.591	1
328.967	57.479	403.887	284.410	3.303	2.507	7.779	5.902	6.841	4.768	7.121	0.385	0.335	0.552	0.503	1.300	1.185	0.880	1
317.135	31.223	1828.951	330.677	1.952	1.975	4.595	4.651	4.623	3.834	9.049	0.564	0.571	0.717	0.723	1.687	1.704	1.199	1
324.925	41.446	655.918	347.721	2.337	2.284	5.503	5.378	5.440	4.837	7.535	0.411	0.404	0.604	0.598	1.423	1.408	1.001	1
332.191	45.605	1013.885	378.989	1.012	1.547	2.383	3.642	3.013	2.486	14.373	0.320	0.488	0.336	0.515	0.791	1.213	0.724	1
320.160	61.964	1186.372	388.747	0.722	1.055	1.700	2.485	2.093	2.160	21.546	0.227	0.339	0.283	0.347	0.667	0.817	0.527	1
329.881	47.685	1803.964	492.211	0.597	1.553	1.406	3.658	2.532	2.315	16.705	0.297	0.601	0.196	0.618	0.460	1.454	0.763	1
