baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
102.354,89.551,616.265,386.843,2.089,1.869,4.918,4.401,4.660,3.668,4.896,0.109,0.096,0.170,0.157,0.400,0.370,0.273,2
103.847,102.092,445.568,517.452,1.369,1.542,3.223,3.630,3.427,1.202,3.697,0.049,0.056,0.058,0.065,0.138,0.154,0.103,2
107.888,87.953,891.859,593.724,1.659,2.353,3.907,5.542,4.724,2.909,4.262,0.076,0.110,0.121,0.160,0.285,0.377,0.236,2
106.270,90.414,787.886,472.065,2.439,1.759,5.744,4.143,4.943,1.812,2.299,0.058,0.041,0.091,0.071,0.213,0.167,0.135,2
108.192,91.919,625.786,553.626,2.086,2.017,4.913,4.751,4.832,2.857,3.607,0.076,0.074,0.123,0.122,0.290,0.287,0.204,2
105.649,87.751,624.001,416.593,1.395,1.514,3.285,3.566,3.425,1.182,3.589,0.057,0.062,0.068,0.073,0.159,0.172,0.117,2
107.683,85.296,459.054,487.878,2.198,1.637,5.175,3.854,4.515,1.824,2.883,0.072,0.053,0.102,0.081,0.240,0.192,0.154,2
110.421,82.748,9.896,468.806,2.030,1.682,4.779,3.961,4.370,2.471,4.039,0.097,0.080,0.137,0.119,0.322,0.280,0.213,2
108.679,85.135,348.757,95.980,1.320,1.399,3.109,3.293,3.201,1.097,3.847,0.060,0.063,0.068,0.072,0.161,0.170,0.117,2
96.326,91.346,622.174,403.717,2.735,2.324,6.440,5.473,5.957,3.699,3.232,0.062,0.050,0.144,0.129,0.338,0.304,0.227,2
105.358,84.168,345.779,84.592,2.500,1.792,5.886,4.219,5.053,2.126,2.750,0.076,0.053,0.117,0.090,0.277,0.211,0.174,2
118.631,80.110,491.235,456.026,1.570,1.505,3.698,3.543,3.621,1.237,3.258,0.064,0.061,0.078,0.075,0.184,0.177,0.128,2
104.545,80.813,447.099,536.590,2.100,1.899,4.946,4.473,4.709,2.431,3.198,0.078,0.071,0.123,0.116,0.291,0.272,0.199,2
108.300,79.911,425.507,451.285,2.004,1.865,4.719,4.391,4.555,2.405,3.492,0.085,0.078,0.128,0.120,0.300,0.284,0.207,2
106.542,80.754,352.463,591.381,1.552,1.781,3.655,4.193,3.924,1.533,3.411,0.065,0.075,0.085,0.095,0.199,0.224,0.150,2
112.153,73.814,170.953,159.377,1.779,1.479,4.189,3.482,3.836,2.224,5.283,0.127,0.105,0.158,0.134,0.371,0.316,0.244,2
112.996,72.442,754.163,427.063,1.473,1.742,3.468,4.102,3.785,1.639,3.929,0.080,0.094,0.102,0.117,0.240,0.276,0.183,2
100.192,79.901,382.052,383.566,2.533,2.271,5.964,5.348,5.656,3.803,3.487,0.080,0.071,0.170,0.160,0.400,0.377,0.275,2
111.231,73.193,12.734,408.329,1.598,1.756,3.762,4.135,3.948,1.738,3.703,0.080,0.088,0.106,0.115,0.250,0.270,0.184,2
113.836,70.228,653.922,200.089,1.668,1.406,3.927,3.311,3.619,1.806,4.845,0.115,0.097,0.139,0.119,0.327,0.281,0.216,2
105.003,198.154,299.690,525.595,1.586,1.437,3.734,3.383,3.559,1.309,4.367,0.035,0.031,0.041,0.036,0.097,0.085,0.064,2
113.984,73.956,645.840,150.196,1.305,1.406,3.074,3.310,3.192,1.116,3.943,0.070,0.075,0.080,0.086,0.188,0.201,0.138,2
116.043,71.423,480.656,482.776,1.910,1.489,4.498,3.507,4.003,1.691,3.647,0.097,0.075,0.124,0.100,0.291,0.236,0.187,2
112.395,69.190,243.314,447.977,1.919,2.168,4.520,5.106,4.813,3.007,3.714,0.095,0.108,0.162,0.176,0.382,0.414,0.282,2
108.655,66.224,901.237,518.154,1.563,1.730,3.680,4.073,3.877,1.324,2.942,0.069,0.077,0.090,0.098,0.212,0.231,0.157,2
110.743,75.425,419.813,561.917,2.695,1.738,6.347,4.093,5.220,2.702,3.399,0.121,0.070,0.187,0.122,0.439,0.288,0.263,2
109.700,66.822,493.939,887.920,1.952,1.607,4.597,3.784,4.191,2.649,4.862,0.140,0.115,0.189,0.163,0.446,0.384,0.294,2
111.717,65.409,663.324,160.217,1.831,2.304,4.311,5.426,4.868,3.749,5.267,0.137,0.180,0.217,0.270,0.512,0.636,0.408,2
92.940,75.542,616.122,350.264,2.636,2.903,6.207,6.837,6.522,7.232,6.348,0.131,0.148,0.327,0.348,0.771,0.820,0.563,2
109.083,67.191,313.190,470.651,1.722,2.308,4.055,5.435,4.745,3.056,4.271,0.103,0.141,0.167,0.210,0.394,0.495,0.316,2
105.428,68.201,110.035,507.638,1.944,1.756,4.578,4.136,4.357,1.936,3.130,0.087,0.079,0.125,0.116,0.294,0.273,0.201,2
96.972,71.889,333.617,586.339,2.234,2.473,5.262,5.824,5.543,4.288,4.042,0.095,0.107,0.203,0.218,0.479,0.512,0.351,2
102.891,134.308,924.350,176.366,1.991,2.289,4.689,5.390,5.039,2.783,4.491,0.065,0.107,0.089,0.144,0.209,0.339,0.199,2
118.554,68.211,5.662,424.353,1.553,1.562,3.657,3.678,3.668,1.199,3.084,0.070,0.070,0.087,0.087,0.204,0.205,0.145,2
114.118,71.882,791.479,424.109,1.420,1.431,3.343,3.370,3.357,1.516,4.808,0.095,0.096,0.111,0.112,0.261,0.264,0.186,2
110.656,68.482,810.765,479.859,2.267,1.410,5.339,3.319,4.329,1.303,2.715,0.091,0.054,0.118,0.073,0.277,0.173,0.163,2
105.913,66.805,635.788,486.457,2.376,1.962,5.595,4.619,5.107,2.648,2.992,0.095,0.077,0.161,0.141,0.379,0.332,0.252,2
101.853,66.749,122.426,142.098,1.999,2.520,4.706,5.934,5.320,3.604,4.200,0.110,0.154,0.193,0.253,0.456,0.595,0.375,2
114.009,63.710,144.114,148.153,1.688,1.752,3.975,4.125,4.050,1.754,3.412,0.090,0.093,0.122,0.126,0.287,0.296,0.206,2
105.352,67.334,840.552,475.755,2.704,1.566,6.368,3.689,5.028,1.968,3.180,0.127,0.068,0.179,0.103,0.422,0.242,0.243,2
114.298,63.831,950.551,140.576,1.724,1.409,4.061,3.319,3.690,1.407,3.695,0.100,0.081,0.121,0.101,0.284,0.237,0.185,2
103.610,65.033,471.198,879.588,2.348,2.416,5.528,5.690,5.609,4.399,4.024,0.105,0.109,0.231,0.238,0.544,0.560,0.390,2
116.714,59.209,624.171,176.075,1.556,1.427,3.665,3.360,3.512,1.466,4.177,0.110,0.101,0.131,0.122,0.310,0.286,0.211,2
112.283,64.615,877.726,609.650,2.409,1.783,5.674,4.199,4.937,1.787,2.296,0.081,0.058,0.125,0.099,0.294,0.233,0.187,2
119.727,59.258,105.240,825.637,1.718,1.680,4.046,3.955,4.001,1.354,2.762,0.079,0.078,0.106,0.104,0.248,0.244,0.174,2
88.424,70.265,546.628,894.091,4.396,2.996,10.353,7.056,8.704,14.940,13.435,0.270,0.151,0.883,0.629,2.079,1.482,1.277,2
111.574,55.792,153.012,536.668,2.091,1.635,4.925,3.849,4.387,1.731,2.907,0.107,0.083,0.148,0.122,0.348,0.287,0.226,2
109.702,60.440,313.121,579.777,1.835,1.795,4.321,4.227,4.274,2.017,3.655,0.110,0.106,0.151,0.147,0.356,0.346,0.248,2
108.878,58.138,95.248,619.878,1.382,1.859,3.254,4.378,3.816,1.159,2.860,0.067,0.091,0.086,0.111,0.202,0.262,0.165,2
98.782,57.296,749.317,417.481,2.273,2.095,5.354,4.934,5.144,3.188,3.473,0.120,0.110,0.214,0.203,0.503,0.479,0.347,2
102.963,58.271,633.187,465.474,2.905,2.188,6.841,5.151,5.996,4.328,4.025,0.157,0.105,0.311,0.238,0.733,0.561,0.462,2
112.906,54.193,323.532,517.447,1.736,2.134,4.087,5.024,4.556,2.299,3.532,0.108,0.135,0.165,0.195,0.389,0.459,0.301,2
110.589,55.111,868.727,275.617,2.216,1.682,5.218,3.961,4.589,1.564,2.395,0.094,0.070,0.134,0.108,0.315,0.254,0.202,2
114.587,91.317,888.628,276.599,2.507,1.623,5.904,3.822,4.863,3.489,6.517,0.280,0.115,0.340,0.153,0.802,0.361,0.440,2
110.888,55.107,113.557,461.490,1.908,1.570,4.492,3.698,4.095,1.897,3.850,0.132,0.108,0.172,0.146,0.406,0.344,0.266,2
99.921,67.889,419.208,515.660,3.157,2.399,7.433,5.649,6.541,7.525,6.558,0.220,0.131,0.475,0.341,1.119,0.803,0.689,2
117.694,52.669,553.924,137.975,1.898,1.881,4.470,4.428,4.449,2.344,3.463,0.121,0.120,0.183,0.182,0.432,0.429,0.304,2
103.787,62.666,683.074,167.674,2.319,2.607,5.460,6.139,5.800,3.644,4.012,0.131,0.178,0.227,0.294,0.534,0.692,0.437,2
87.721,69.317,825.288,442.044,4.202,2.751,9.894,6.477,8.186,6.824,6.096,0.149,0.084,0.428,0.294,1.007,0.693,0.611,2
112.898,51.403,424.589,509.107,1.500,2.442,3.533,5.750,4.641,2.512,4.396,0.122,0.206,0.179,0.278,0.421,0.655,0.389,2
116.133,51.432,847.422,275.615,1.912,1.927,4.503,4.537,4.520,2.438,3.778,0.136,0.137,0.200,0.202,0.471,0.475,0.335,2
98.331,58.349,159.217,584.496,2.639,2.454,6.215,5.779,5.997,4.966,4.345,0.122,0.113,0.292,0.282,0.687,0.664,0.478,2
106.507,137.907,347.630,114.383,1.615,1.654,3.803,3.895,3.849,1.086,3.167,0.037,0.038,0.044,0.046,0.104,0.107,0.075,2
88.675,56.608,553.807,142.495,3.446,3.136,8.115,7.384,7.749,8.372,7.294,0.205,0.206,0.546,0.561,1.285,1.322,0.922,2
107.001,50.938,121.439,144.016,2.047,3.304,4.821,7.779,6.300,5.494,5.470,0.176,0.488,0.348,0.713,0.819,1.680,0.934,2
100.228,43.778,173.263,157.201,2.984,2.947,7.026,6.939,6.983,6.527,6.219,0.457,0.528,0.756,0.834,1.780,1.964,1.325,2
93.074,64.118,630.917,465.707,3.532,2.373,8.316,5.589,6.953,5.575,5.009,0.307,0.120,0.505,0.277,1.188,0.653,0.678,2
97.697,54.717,309.133,480.511,2.497,2.285,5.880,5.382,5.631,3.474,3.532,0.142,0.119,0.264,0.227,0.622,0.535,0.410,2
98.839,132.841,340.837,477.375,1.543,2.134,3.634,5.026,4.330,1.671,4.042,0.047,0.100,0.057,0.118,0.135,0.278,0.154,2
108.040,53.766,365.480,591.061,2.545,2.063,5.993,4.859,5.426,2.440,2.854,0.120,0.096,0.197,0.170,0.464,0.400,0.306,2
117.151,48.567,826.141,276.399,1.359,1.796,3.201,4.230,3.716,1.819,4.835,0.134,0.179,0.167,0.215,0.392,0.506,0.320,2
119.760,49.543,333.969,488.164,1.754,1.424,4.131,3.353,3.742,1.117,2.791,0.099,0.080,0.121,0.101,0.285,0.238,0.186,2
107.705,50.535,74.537,559.292,3.038,2.238,7.153,5.270,6.211,5.197,4.584,0.183,0.120,0.405,0.315,0.954,0.742,0.604,2
99.722,122.760,839.803,595.631,1.952,1.706,4.597,4.017,4.307,1.307,3.201,0.054,0.044,0.069,0.055,0.162,0.130,0.104,2
87.602,63.583,621.210,80.079,3.223,3.425,7.589,8.065,7.827,8.721,7.661,0.138,0.129,0.475,0.448,1.119,1.055,0.769,2
106.441,49.142,613.784,365.843,1.973,2.445,4.646,5.757,5.201,3.287,3.692,0.129,0.171,0.235,0.290,0.554,0.682,0.439,2
119.186,49.353,437.723,549.963,1.626,2.736,3.828,6.443,5.136,1.985,2.769,0.082,0.148,0.137,0.221,0.323,0.519,0.306,2
105.197,48.218,481.312,885.541,1.862,1.790,4.384,4.215,4.299,1.369,2.321,0.088,0.084,0.124,0.121,0.293,0.284,0.204,2
119.538,49.946,625.472,105.570,1.856,2.322,4.372,5.469,4.920,2.451,3.153,0.107,0.139,0.180,0.217,0.425,0.511,0.332,2
108.589,62.359,663.128,160.042,2.462,2.358,5.797,5.553,5.675,5.409,5.830,0.208,0.194,0.366,0.346,0.861,0.814,0.593,2
97.869,57.735,801.397,385.308,2.689,3.514,6.332,8.274,7.303,7.005,6.016,0.127,0.258,0.369,0.564,0.869,1.329,0.794,2
108.931,47.043,623.965,388.855,1.286,1.340,3.028,3.154,3.091,1.909,7.189,0.196,0.205,0.222,0.231,0.523,0.544,0.377,2
92.365,60.664,450.201,499.515,3.021,3.244,7.115,7.640,7.377,5.824,5.026,0.102,0.145,0.305,0.384,0.717,0.905,0.577,2
118.052,54.423,419.294,515.571,2.114,1.760,4.979,4.144,4.561,3.176,5.891,0.249,0.184,0.343,0.249,0.808,0.586,0.499,2
104.664,59.074,897.296,540.842,1.946,4.390,4.583,10.339,7.461,2.901,3.005,0.064,0.197,0.140,0.413,0.331,0.972,0.513,2
107.418,44.811,59.665,607.994,2.093,2.425,4.929,5.710,5.320,3.151,3.431,0.137,0.171,0.250,0.299,0.590,0.704,0.459,2
111.082,45.260,345.860,158.735,1.444,2.489,3.399,5.861,4.630,1.647,3.025,0.092,0.165,0.132,0.221,0.312,0.521,0.304,2
104.363,46.596,320.858,522.797,2.720,3.105,6.406,7.311,6.859,7.063,6.116,0.167,0.188,0.494,0.519,1.164,1.223,0.844,2
91.542,50.046,138.963,145.027,3.189,3.603,7.510,8.485,7.997,12.822,11.377,0.205,0.220,0.821,0.848,1.933,1.997,1.390,2
111.467,41.647,615.558,343.651,1.767,2.401,4.160,5.654,4.907,2.688,3.654,0.143,0.204,0.235,0.308,0.553,0.725,0.456,2
111.218,44.978,289.192,479.496,1.565,1.714,3.686,4.035,3.861,1.501,3.419,0.118,0.130,0.153,0.165,0.360,0.388,0.265,2
104.180,75.580,419.738,561.772,3.535,2.060,8.324,4.851,6.588,3.237,3.095,0.228,0.065,0.313,0.135,0.736,0.317,0.401,2
102.648,50.351,117.024,565.398,3.380,2.209,7.960,5.201,6.581,3.764,3.450,0.187,0.095,0.361,0.229,0.850,0.540,0.503,2
122.362,44.562,294.598,565.853,2.145,1.181,5.051,2.781,3.916,1.732,4.810,0.232,0.125,0.275,0.153,0.648,0.361,0.371,2
93.147,65.354,682.756,168.878,3.093,3.902,7.283,9.188,8.235,7.436,6.477,0.120,0.274,0.368,0.574,0.866,1.351,0.802,2
106.388,48.391,638.557,190.469,2.870,2.217,6.759,5.220,5.989,3.469,3.195,0.139,0.099,0.285,0.231,0.671,0.544,0.432,2
109.402,50.960,801.121,381.516,2.279,3.555,5.366,8.371,6.869,4.126,4.000,0.119,0.212,0.266,0.413,0.626,0.972,0.578,2
110.055,39.436,581.132,510.627,1.432,3.473,3.372,8.177,5.775,2.609,4.270,0.138,0.418,0.210,0.645,0.494,1.518,0.798,2
112.058,50.801,109.528,565.846,1.274,1.227,2.999,2.889,2.944,1.344,5.576,0.140,0.135,0.155,0.149,0.364,0.352,0.253,2
104.822,41.684,844.625,601.935,2.605,1.517,6.134,3.573,4.854,2.329,3.796,0.235,0.129,0.329,0.198,0.776,0.465,0.452,2
112.357,98.104,106.721,147.188,1.708,1.566,4.022,3.688,3.855,1.805,5.435,0.095,0.086,0.115,0.103,0.271,0.244,0.182,2
96.632,142.406,924.152,176.601,1.932,2.499,4.550,5.885,5.218,2.150,4.216,0.066,0.114,0.087,0.135,0.206,0.319,0.190,2
100.001,43.669,799.062,238.991,1.102,1.310,2.594,3.085,2.840,0.866,3.855,0.097,0.116,0.106,0.127,0.251,0.298,0.195,2
108.376,41.801,791.726,413.775,1.592,1.232,3.749,2.900,3.325,1.339,4.467,0.170,0.131,0.195,0.153,0.459,0.360,0.292,2
111.571,40.688,317.988,439.101,1.628,2.357,3.834,5.550,4.692,2.464,3.709,0.140,0.208,0.222,0.298,0.523,0.702,0.438,2
117.216,103.809,606.577,151.419,1.462,1.288,3.443,3.033,3.238,2.240,8.463,0.119,0.104,0.133,0.117,0.314,0.274,0.209,2
103.403,39.202,880.980,278.471,2.334,1.203,5.496,2.833,4.164,1.395,3.584,0.213,0.107,0.260,0.134,0.612,0.316,0.344,2
72.818,80.035,413.073,426.028,4.159,4.636,9.793,10.916,10.354,23.472,22.232,0.123,0.126,0.942,0.991,2.219,2.333,1.610,2
94.586,45.012,307.941,575.286,2.647,3.341,6.233,7.867,7.050,5.565,4.880,0.161,0.252,0.410,0.538,0.966,1.268,0.797,2
107.618,38.266,384.822,592.463,2.406,1.645,5.666,3.874,4.770,1.674,2.546,0.155,0.103,0.221,0.160,0.519,0.377,0.321,2
118.322,41.707,50.471,604.247,1.462,1.408,3.442,3.315,3.379,1.392,4.368,0.153,0.147,0.179,0.173,0.421,0.408,0.293,2
100.780,91.616,93.587,839.826,3.188,2.451,7.507,5.771,6.639,4.054,4.503,0.178,0.140,0.266,0.226,0.627,0.532,0.411,2
94.394,36.510,615.510,62.176,2.061,1.912,4.853,4.502,4.678,1.892,2.776,0.150,0.139,0.223,0.212,0.525,0.500,0.362,2
98.175,50.798,558.758,82.302,2.960,3.025,6.970,7.122,7.046,4.647,4.012,0.106,0.129,0.297,0.345,0.699,0.812,0.536,2
107.748,39.524,348.038,146.267,1.767,2.236,4.160,5.266,4.713,1.698,2.642,0.112,0.143,0.168,0.203,0.397,0.479,0.311,2
104.476,44.988,192.403,358.105,1.187,1.060,2.795,2.496,2.645,1.316,6.584,0.174,0.155,0.187,0.167,0.440,0.392,0.295,2
107.172,121.766,402.749,410.500,1.777,1.630,4.184,3.839,4.011,1.289,3.505,0.052,0.046,0.065,0.056,0.153,0.132,0.101,2
101.155,42.162,316.077,445.142,2.051,3.022,4.829,7.116,5.972,2.657,2.975,0.119,0.200,0.220,0.328,0.518,0.773,0.465,2
99.072,49.240,460.435,456.437,3.560,2.631,8.384,6.195,7.290,4.787,4.352,0.201,0.145,0.430,0.351,1.013,0.826,0.653,2
110.792,36.486,448.414,455.933,2.299,1.538,5.413,3.621,4.517,1.685,2.912,0.181,0.118,0.246,0.174,0.580,0.410,0.355,2
114.282,37.104,484.455,459.914,1.669,1.519,3.930,3.577,3.754,1.807,4.434,0.199,0.181,0.247,0.228,0.582,0.537,0.396,2
109.460,44.877,287.108,491.303,2.454,2.764,5.779,6.509,6.144,4.912,4.194,0.124,0.145,0.343,0.375,0.809,0.882,0.598,2
103.661,44.620,394.232,581.568,2.366,2.455,5.572,5.781,5.676,2.826,3.287,0.164,0.179,0.273,0.295,0.643,0.695,0.473,2
98.346,38.865,644.210,721.268,1.451,1.534,3.417,3.613,3.515,1.212,3.447,0.129,0.136,0.155,0.163,0.366,0.384,0.265,2
108.702,36.925,637.132,132.580,1.815,1.918,4.275,4.516,4.395,1.924,3.301,0.159,0.167,0.225,0.233,0.530,0.549,0.382,2
101.952,42.213,944.580,138.290,2.999,2.621,7.062,6.173,6.618,7.649,6.524,0.222,0.180,0.627,0.556,1.478,1.309,0.987,2
106.467,76.128,381.862,383.626,2.047,2.208,4.821,5.200,5.011,1.881,3.381,0.098,0.105,0.135,0.143,0.319,0.337,0.232,2
106.062,69.904,313.034,470.854,1.691,2.775,3.983,6.534,5.259,1.950,3.521,0.086,0.303,0.115,0.317,0.270,0.747,0.397,2
112.175,40.315,611.472,478.667,2.663,2.423,6.271,5.706,5.988,3.786,3.414,0.154,0.138,0.339,0.319,0.798,0.752,0.548,2
108.397,44.676,816.447,480.219,4.484,1.664,10.558,3.919,7.239,2.231,2.638,0.298,0.074,0.577,0.143,1.358,0.336,0.700,2
103.835,44.994,593.779,488.470,2.467,3.051,5.809,7.184,6.496,4.197,3.811,0.142,0.224,0.315,0.431,0.742,1.015,0.629,2
111.778,37.975,106.166,494.976,1.647,2.276,3.878,5.358,4.618,1.825,2.772,0.114,0.161,0.179,0.230,0.422,0.542,0.343,2
100.452,34.988,614.051,726.702,1.412,2.007,3.324,4.725,4.024,1.231,2.748,0.109,0.157,0.144,0.196,0.340,0.462,0.287,2
102.004,86.764,346.124,84.524,2.860,1.912,6.735,4.502,5.618,1.874,2.800,0.228,0.060,0.235,0.087,0.553,0.204,0.295,2
100.546,35.251,869.917,103.593,1.764,1.576,4.153,3.712,3.933,1.252,2.703,0.134,0.120,0.174,0.158,0.409,0.372,0.276,2
104.888,39.482,595.497,110.802,1.615,1.073,3.803,2.527,3.165,0.978,3.754,0.153,0.102,0.171,0.115,0.402,0.270,0.242,2
99.821,40.002,369.029,143.807,1.052,1.349,2.478,3.176,2.827,0.710,3.212,0.085,0.108,0.092,0.118,0.217,0.278,0.176,2
99.901,34.765,327.924,164.486,1.398,1.927,3.292,4.538,3.915,0.998,2.366,0.094,0.131,0.121,0.162,0.286,0.381,0.238,2
103.873,17.785,1.402,169.172,1.529,0.885,3.600,2.084,2.842,1.037,3.590,0.348,0.173,0.434,0.192,1.021,0.453,0.558,2
103.044,38.318,810.017,305.026,1.194,1.084,2.811,2.552,2.681,0.984,4.807,0.150,0.136,0.162,0.147,0.381,0.345,0.257,2
110.472,73.772,791.514,424.071,1.494,1.562,3.517,3.679,3.598,1.456,4.913,0.098,0.107,0.112,0.128,0.263,0.301,0.200,2
106.524,37.746,291.126,471.652,2.979,2.265,7.015,5.334,6.174,3.981,3.622,0.191,0.138,0.409,0.337,0.964,0.793,0.624,2
117.205,105.340,520.434,491.846,1.699,1.652,4.001,3.890,3.945,1.585,4.524,0.073,0.072,0.088,0.088,0.206,0.207,0.146,2
114.528,36.088,427.301,495.343,1.467,2.089,3.454,4.920,4.187,1.903,3.879,0.154,0.223,0.211,0.287,0.497,0.675,0.419,2
105.184,68.431,877.791,609.600,2.988,1.981,7.037,4.666,5.851,1.530,2.149,0.125,0.061,0.166,0.093,0.392,0.219,0.224,2
101.990,38.836,530.708,894.338,2.690,2.393,6.334,5.635,5.985,4.516,4.053,0.187,0.165,0.415,0.390,0.977,0.920,0.671,2
100.464,36.805,34.054,15.848,1.869,1.108,4.402,2.609,3.506,1.026,3.499,0.179,0.104,0.207,0.120,0.488,0.282,0.282,2
100.596,34.547,886.459,24.371,1.175,2.420,2.768,5.698,4.233,1.240,3.236,0.107,0.228,0.133,0.281,0.313,0.662,0.366,2
101.987,34.998,596.804,53.567,1.254,1.963,2.953,4.623,3.788,1.249,3.429,0.121,0.192,0.149,0.229,0.351,0.539,0.322,2
104.183,34.037,76.063,231.695,1.394,1.379,3.282,3.247,3.265,1.245,4.183,0.171,0.169,0.198,0.196,0.466,0.461,0.328,2
104.159,37.402,796.645,401.315,2.480,3.908,5.841,9.203,7.522,7.812,6.905,0.182,0.344,0.600,0.905,1.412,2.132,1.279,2
99.076,32.480,485.480,449.395,1.383,2.174,3.256,5.120,4.188,1.629,3.867,0.160,0.275,0.204,0.351,0.481,0.827,0.478,2
114.728,78.617,425.513,451.348,1.765,1.570,4.157,3.698,3.927,1.431,4.011,0.090,0.079,0.110,0.096,0.259,0.225,0.172,2
94.465,46.753,300.511,513.328,3.265,3.487,7.688,8.210,7.949,6.253,5.449,0.135,0.201,0.434,0.549,1.022,1.293,0.824,2
118.691,33.194,108.273,531.967,1.947,1.487,4.585,3.501,4.043,1.362,2.870,0.167,0.127,0.214,0.171,0.504,0.403,0.323,2
116.526,54.362,897.438,540.853,1.413,2.894,3.328,6.815,5.072,1.509,3.140,0.084,0.381,0.108,0.379,0.254,0.893,0.464,2
110.219,110.179,320.078,547.714,1.627,1.631,3.831,3.840,3.836,1.382,4.238,0.063,0.062,0.077,0.075,0.181,0.176,0.126,2
103.050,63.751,437.778,550.564,2.210,2.827,5.205,6.658,5.931,2.313,2.671,0.086,0.191,0.140,0.258,0.329,0.607,0.345,2
102.608,37.240,23.187,555.092,1.081,1.256,2.546,2.958,2.752,1.082,5.077,0.147,0.171,0.160,0.186,0.377,0.438,0.289,2
101.507,122.369,98.933,589.030,2.260,1.614,5.322,3.802,4.562,2.263,5.471,0.120,0.073,0.150,0.092,0.354,0.216,0.207,2
99.625,34.442,183.114,635.720,1.385,2.225,3.261,5.239,4.250,1.139,2.470,0.097,0.161,0.129,0.205,0.304,0.483,0.285,2
99.494,34.824,45.917,855.023,2.643,1.117,6.223,2.631,4.427,1.274,3.403,0.261,0.105,0.332,0.129,0.782,0.303,0.419,2
103.003,31.830,427.943,36.026,1.742,1.181,4.102,2.781,3.442,1.002,3.226,0.176,0.119,0.202,0.140,0.476,0.330,0.290,2
101.446,103.792,629.834,122.580,1.623,2.082,3.823,4.902,4.362,1.579,3.785,0.059,0.078,0.075,0.099,0.176,0.233,0.146,2
102.022,33.178,580.311,239.557,1.730,1.126,4.074,2.651,3.363,1.009,3.469,0.181,0.117,0.204,0.136,0.482,0.319,0.289,2
103.474,36.863,787.950,301.554,1.268,1.047,2.987,2.467,2.727,0.999,4.782,0.164,0.136,0.178,0.148,0.419,0.348,0.272,2
100.198,32.655,508.207,384.353,1.568,1.869,3.692,4.401,4.047,1.565,3.183,0.151,0.181,0.205,0.236,0.482,0.557,0.368,2
92.317,33.490,394.054,424.523,2.263,2.047,5.330,4.819,5.075,2.009,2.455,0.156,0.136,0.257,0.227,0.605,0.536,0.404,2
103.870,34.035,481.293,434.180,1.163,1.589,2.739,3.742,3.240,1.256,4.468,0.153,0.208,0.175,0.236,0.412,0.555,0.345,2
99.855,34.713,780.614,464.513,1.396,1.672,3.288,3.936,3.612,0.974,2.681,0.107,0.129,0.131,0.155,0.309,0.364,0.239,2
106.091,37.432,267.232,468.099,2.968,2.838,6.989,6.684,6.837,7.362,6.300,0.219,0.193,0.666,0.612,1.567,1.442,1.065,2
104.887,91.692,788.855,471.995,3.620,1.771,8.524,4.171,6.348,1.571,2.900,0.349,0.042,0.280,0.065,0.660,0.153,0.339,2
100.370,31.160,533.982,485.632,1.423,1.701,3.350,4.006,3.678,1.195,3.112,0.142,0.170,0.176,0.206,0.415,0.486,0.319,2
101.441,36.822,510.635,536.664,1.398,1.114,3.292,2.623,2.957,0.997,4.181,0.159,0.126,0.175,0.140,0.411,0.330,0.264,2
103.537,37.027,179.352,571.749,1.432,1.051,3.373,2.474,2.924,0.665,2.870,0.111,0.081,0.122,0.090,0.286,0.211,0.178,2
103.801,43.537,833.692,581.238,2.567,3.097,6.046,7.293,6.669,3.783,3.322,0.120,0.208,0.280,0.415,0.660,0.977,0.589,2
115.799,33.581,125.903,595.324,1.730,1.444,4.074,3.399,3.737,1.480,3.870,0.199,0.165,0.242,0.204,0.571,0.481,0.373,2
101.528,31.123,927.115,609.892,1.955,1.477,4.604,3.478,4.041,1.141,2.412,0.150,0.113,0.192,0.152,0.452,0.358,0.288,2
96.954,44.789,77.088,621.105,3.468,2.663,8.166,6.271,7.218,6.144,5.307,0.138,0.095,0.477,0.390,1.122,0.918,0.725,2
102.168,37.745,664.414,635.198,1.107,1.479,2.606,3.484,3.045,1.181,4.718,0.138,0.185,0.155,0.205,0.364,0.483,0.302,2
102.595,36.598,367.482,739.567,1.487,1.108,3.502,2.610,3.056,0.974,3.881,0.158,0.117,0.175,0.131,0.412,0.310,0.257,2
100.087,34.285,561.339,874.930,0.994,1.763,2.341,4.152,3.247,1.229,4.734,0.137,0.243,0.155,0.269,0.364,0.633,0.365,2
102.844,40.648,498.992,939.715,1.019,1.248,2.400,2.939,2.669,0.920,4.563,0.115,0.140,0.123,0.151,0.289,0.356,0.229,2
104.457,213.311,13.323,402.488,1.477,1.452,3.478,3.419,3.449,1.292,3.867,0.027,0.026,0.032,0.031,0.075,0.073,0.052,9
109.785,165.952,632.092,138.915,1.654,1.515,3.895,3.568,3.731,2.818,6.888,0.068,0.063,0.086,0.079,0.201,0.187,0.137,9
118.040,128.632,176.706,170.900,1.695,1.291,3.991,3.040,3.516,1.296,3.847,0.051,0.039,0.059,0.046,0.140,0.109,0.089,9
112.933,135.449,743.394,421.450,1.565,1.647,3.686,3.880,3.783,1.509,3.621,0.042,0.044,0.053,0.055,0.124,0.130,0.090,9
